year,month,u_rate,lab_rate,part_rate,age_group,sex,date,u_rate_sa,lab_rate_sa,part_rate_sa
1994,4,0.067775212,0.73779351,0.20804773,25-29,f,1994-04-12,0.0692971225476664,0.744736282233088,0.202253340431991
1994,4,0.049343325,0.93260831,0.052001029,35-39,m,1994-04-12,0.0476816716280475,0.933252214158668,0.0497867627282487
1994,4,0.057043765,0.92983633,0.057477765,30-34,m,1994-04-12,0.0554623981330902,0.932741966802788,0.056379610262455
1994,4,0.0581294,0.68858486,0.27014315,16-64,f,1994-04-12,0.0612907311947425,0.692164027394816,0.264354894509057
1994,5,0.095164515,0.76567477,0.25973642,20-24,t,1994-05-12,0.0947864568497958,0.770047457806541,0.259340939343891
1994,5,0.040298291,0.57122368,0.20054898,55-64,t,1994-05-12,0.0415589113429482,0.565666457843472,0.198489561130706
1994,5,0.035490904,0.49680352,0.29584044,55-64,f,1994-05-12,0.0369669572543183,0.491508623072338,0.29024248895813
1994,5,0.049242459,0.72992784,0.21741225,30-34,f,1994-05-12,0.050041085818023,0.734567320625293,0.218713360537949
1994,5,0.034517787,0.7793557,0.21560857,40-44,f,1994-05-12,0.0405087458283483,0.780532756019383,0.221892611973595
1994,5,0.057076376,0.84258145,0.10628396,16-64,m,1994-05-12,0.0600231404644384,0.842392499316527,0.108071852588505
1994,5,0.042947993,0.84644622,0.1332895,35-39,t,1994-05-12,0.0485056761976739,0.844612704741956,0.133707496336394
1994,5,0.091619223,0.70151192,0.33142483,20-24,f,1994-05-12,0.0895911060521489,0.706157015211616,0.329447654003155
1994,5,0.1855983,0.51418173,0.73128521,16-19,t,1994-05-12,0.174657388463334,0.526095640354884,0.698539014696375
1994,5,0.057360381,0.69192159,0.26462522,16-64,f,1994-05-12,0.0587588739409901,0.692582938336953,0.262962227984022
1994,5,0.049713008,0.82984245,0.12996408,30-34,t,1994-05-12,0.0537865892153811,0.832550719484852,0.13112309145692
1994,5,0.057564497,0.82589608,0.13835689,25-29,t,1994-05-12,0.0626982368988787,0.825825258081412,0.138304782384811
1994,5,0.030837437,0.86016166,0.05332876,50-54,m,1994-05-12,0.0334716835721302,0.858369125286473,0.0571653346423336
1994,5,0.047762506,0.70325142,0.21494105,50-54,f,1994-05-12,0.0443287732212201,0.70216789267217,0.211700505741566
1994,5,0.038653575,0.77981067,0.12725547,50-54,t,1994-05-12,0.0407029261201151,0.77908396027185,0.128137627664905
1994,5,0.16948657,0.50334316,0.78486675,16-19,f,1994-05-12,0.153955722355724,0.51068293205234,0.747628740435211
1994,5,0.038653962,0.17831144,0.52557212,65+,t,1994-05-12,0.0417595745089187,0.174829196280401,0.530035808621846
1994,5,0.035736699,0.85494542,0.12741578,40-44,t,1994-05-12,0.0388001298141322,0.853320321469951,0.130657789308609
1994,5,0.098208755,0.83093369,0.19773008,20-24,m,1994-05-12,0.0944111961484976,0.83255802928302,0.207020546965559
1994,5,0.20057563,0.52468437,0.6795392,16-19,m,1994-05-12,0.193608470876255,0.537990305992024,0.647139194600077
1994,5,0.036783304,0.93261313,0.051511668,40-44,m,1994-05-12,0.036933361833031,0.931024472097162,0.0527304823435229
1994,5,0.037816599,0.84512711,0.11778233,45-49,t,1994-05-12,0.0407031963612789,0.844026101472731,0.116487528061428
1994,5,0.039740205,0.7797032,0.20145684,45-49,f,1994-05-12,0.0417674786640955,0.77765271733953,0.199006119170968
1994,5,0.036656518,0.22626282,0.47399849,65+,m,1994-05-12,0.0385516188210147,0.221575059709268,0.477650136722044
1994,5,0.056468911,0.91817439,0.086203173,25-29,m,1994-05-12,0.0612380557304087,0.917081855454926,0.0858052285348288
1994,5,0.039050411,0.93300825,0.04937629,35-39,m,1994-05-12,0.0453591599938763,0.932008791451749,0.0507631245784914
1994,5,0.05890204,0.73563552,0.20219323,25-29,f,1994-05-12,0.0661839074570275,0.739410016644039,0.199493483725763
1994,5,0.041218895,0.14016677,0.59211314,65+,f,1994-05-12,0.0433764724691482,0.139554825114181,0.594215651366417
1994,5,0.057206631,0.76607823,0.17889275,16-64,t,1994-05-12,0.0596114685567418,0.766141709231093,0.178648060318821
1994,5,0.044308722,0.6528008,0.12032127,55-64,m,1994-05-12,0.0433299122286599,0.650355314523398,0.12122213163373
1994,5,0.050089866,0.93201804,0.059865125,30-34,m,1994-05-12,0.0523129282588631,0.933866690000295,0.0603043923855407
1994,5,0.036111549,0.9130342,0.043894026,45-49,m,1994-05-12,0.0385256084694073,0.912510071457041,0.0484948891553216
1994,5,0.047578275,0.76241404,0.23387006,35-39,f,1994-05-12,0.0522753455694861,0.758821286051423,0.234109000174779
1994,6,0.064264923,0.69749367,0.25813389,16-64,f,1994-06-12,0.0599508055773683,0.693411398617329,0.263949815100625
1994,6,0.19278473,0.60173249,0.66519994,16-19,f,1994-06-12,0.159120230170184,0.521946721440304,0.73812621448912
1994,6,0.048832238,0.82649177,0.12096575,30-34,t,1994-06-12,0.0469919156009066,0.830365455732926,0.125452495479329
1994,6,0.039928552,0.17410535,0.53072202,65+,t,1994-06-12,0.0412418446295448,0.172817684117341,0.533002813516731
1994,6,0.036115959,0.56329083,0.19722326,55-64,t,1994-06-12,0.0388140658856325,0.561351788885177,0.195618602384169
1994,6,0.041432191,0.77538788,0.12264621,50-54,t,1994-06-12,0.040943023571873,0.779586314396474,0.124650247922628
1994,6,0.042230699,0.84808958,0.12943664,40-44,t,1994-06-12,0.0446441828708909,0.849557387598923,0.13091621051106
1994,6,0.19928245,0.61941546,0.59266472,16-19,t,1994-06-12,0.176358688107159,0.531710549873492,0.679951585271876
1994,6,0.040984154,0.83348083,0.11383147,45-49,t,1994-06-12,0.0412203489118577,0.834641318149345,0.11487817450763
1994,6,0.099939637,0.74399221,0.29998696,20-24,f,1994-06-12,0.0911535629701781,0.715605179867868,0.324813604496034
1994,6,0.043548666,0.84066129,0.13144992,35-39,t,1994-06-12,0.046940224909704,0.841911733534513,0.13553929417343
1994,6,0.069440268,0.73911583,0.20075332,25-29,f,1994-06-12,0.0677920004261843,0.74206741390251,0.2026018059018
1994,6,0.036796138,0.48493701,0.30397809,55-64,f,1994-06-12,0.036776523382838,0.485642824538656,0.300973129247719
1994,6,0.046455905,0.77076894,0.2235387,40-44,f,1994-06-12,0.0462711745125896,0.776795596990785,0.230778087665765
1994,6,0.20519432,0.63643181,0.525639,16-19,m,1994-06-12,0.190091518883711,0.540243839235984,0.613240925348753
1994,6,0.039501753,0.13874412,0.60218698,65+,f,1994-06-12,0.0404014752054185,0.137999522430456,0.604422262246548
1994,6,0.097105034,0.80136234,0.22974436,20-24,t,1994-06-12,0.0964798999356423,0.771114560320371,0.261526147315318
1994,6,0.040268168,0.21839796,0.47380918,65+,m,1994-06-12,0.0405897665868612,0.218189173483508,0.477096770952507
1994,6,0.053931702,0.91881001,0.079908513,25-29,m,1994-06-12,0.0579769557274555,0.916055766064734,0.0833324252303497
1994,6,0.041098066,0.93391889,0.049650364,35-39,m,1994-06-12,0.0432880564171753,0.931967891576188,0.0520469833588738
1994,6,0.06146726,0.77433521,0.17032729,16-64,t,1994-06-12,0.0599431325109514,0.767872172133241,0.177358748592781
1994,6,0.041883089,0.86209965,0.047858,50-54,m,1994-06-12,0.0444076335505823,0.860781967885213,0.047000711819331
1994,6,0.038147628,0.90988261,0.04473637,45-49,m,1994-06-12,0.0402545957107451,0.911175277181961,0.0498741317564714
1994,6,0.03862723,0.92743623,0.049835142,40-44,m,1994-06-12,0.0423497695280233,0.926466662434796,0.0512862490991451
1994,6,0.048990473,0.92549294,0.050033066,30-34,m,1994-06-12,0.0500136079571177,0.923468674015733,0.0556993479524141
1994,6,0.048632868,0.72832608,0.21030656,30-34,f,1994-06-12,0.0454491197479407,0.736115686509469,0.218175590163763
1994,6,0.094589688,0.86022419,0.16778153,20-24,m,1994-06-12,0.0984645988226627,0.828106156130304,0.207224943744697
1994,6,0.040900812,0.69321722,0.21069331,50-54,f,1994-06-12,0.0380896900886227,0.702144396813248,0.211499186435468
1994,6,0.046523072,0.74978709,0.23129861,35-39,f,1994-06-12,0.0490274944432008,0.75446657896596,0.237673260780531
1994,6,0.035558898,0.64919817,0.10990439,55-64,m,1994-06-12,0.0404693931452109,0.642569078325666,0.11949677805881
1994,6,0.059111878,0.85349858,0.096806884,16-64,m,1994-06-12,0.060416697018593,0.839087854749351,0.105083108465844
1994,6,0.060936548,0.82789725,0.13399695,25-29,t,1994-06-12,0.0648601123603623,0.826598846566156,0.139646996585995
1994,6,0.044253647,0.75993037,0.19398208,45-49,f,1994-06-12,0.0440456280033954,0.760016272545162,0.192795937960255
1994,7,0.040972486,0.86728054,0.053164907,50-54,m,1994-07-12,0.0437623101003918,0.866313805242111,0.0558827890647777
1994,7,0.097250275,0.8769297,0.16631252,20-24,m,1994-07-12,0.10428651934662,0.829163866710747,0.208456880380826
1994,7,0.047451284,0.13657644,0.61376327,65+,f,1994-07-12,0.0450293265265585,0.137073965967507,0.612015879923659
1994,7,0.063035227,0.70152491,0.25084719,16-64,f,1994-07-12,0.0587412946680093,0.69502952142778,0.26196930727612
1994,7,0.040910784,0.93189615,0.042087045,40-44,m,1994-07-12,0.0441621685962349,0.929418967106294,0.0446036360961595
1994,7,0.039494418,0.93004525,0.050123412,35-39,m,1994-07-12,0.0437982075243605,0.930703060283556,0.0523961996847556
1994,7,0.04420618,0.92749232,0.050466713,30-34,m,1994-07-12,0.0473232986277013,0.926706997423561,0.0568283908734817
1994,7,0.069696441,0.74429888,0.19258811,25-29,f,1994-07-12,0.0655298746041666,0.74464494322602,0.197072311027913
1994,7,0.060021542,0.92071521,0.070943072,25-29,m,1994-07-12,0.0631568098906922,0.917949767871692,0.0790303101455851
1994,7,0.048623107,0.73102546,0.21047702,30-34,f,1994-07-12,0.0450560318044791,0.734647345628479,0.218059846848184
1994,7,0.054797813,0.21515259,0.47304142,65+,m,1994-07-12,0.0575988298609586,0.218059931648941,0.484385023523013
1994,7,0.1613878,0.63052469,0.63597584,16-19,f,1994-07-12,0.161409937312884,0.512508451520665,0.754486874875695
1994,7,0.0644297,0.83097446,0.12605596,25-29,t,1994-07-12,0.0639461636739597,0.828901615864437,0.134317902255814
1994,7,0.0533542,0.75791103,0.22526667,35-39,f,1994-07-12,0.0498082906920893,0.757583973753131,0.233262126646635
1994,7,0.041567985,0.83592969,0.11286303,45-49,t,1994-07-12,0.0402543957894382,0.840261210532276,0.113301640838084
1994,7,0.03993452,0.91058046,0.048553966,45-49,m,1994-07-12,0.0419046480559317,0.912279192671055,0.0471828450102599
1994,7,0.043829687,0.85025853,0.11921268,40-44,t,1994-07-12,0.0444780922605061,0.853622816605912,0.126818689569299
1994,7,0.17014886,0.65699071,0.54768276,16-19,t,1994-07-12,0.171994557588936,0.527818749876583,0.680070978904437
1994,7,0.039923642,0.64937997,0.11722997,55-64,m,1994-07-12,0.0399387250849426,0.654064565263394,0.119426533646388
1994,7,0.051562343,0.17165808,0.53528512,65+,t,1994-07-12,0.0524072257721459,0.174159347309149,0.538719369029038
1994,7,0.045780905,0.84318453,0.12893397,35-39,t,1994-07-12,0.047379930665523,0.841757379928137,0.135376021792703
1994,7,0.060859822,0.77946663,0.16648169,16-64,t,1994-07-12,0.0598458626102258,0.767272085505266,0.17612196381834
1994,7,0.059026234,0.8600024,0.095675185,16-64,m,1994-07-12,0.0610331968675185,0.841029503590194,0.102931140138673
1994,7,0.043435626,0.7642895,0.18666063,45-49,f,1994-07-12,0.0395968168778038,0.774940086692809,0.187528515845913
1994,7,0.097200043,0.81002223,0.22335067,20-24,t,1994-07-12,0.0973710404364356,0.769862286981331,0.268441985348474
1994,7,0.040094189,0.77953422,0.12487532,50-54,t,1994-07-12,0.0397099366183181,0.781968874160775,0.127363752435624
1994,7,0.046182886,0.82791418,0.12189291,30-34,t,1994-07-12,0.0457301780971638,0.831138366534007,0.12900319359251
1994,7,0.047265384,0.77078032,0.21059886,40-44,f,1994-07-12,0.0447927742160537,0.781421638613491,0.218688978132528
1994,7,0.09714222,0.74461347,0.28901184,20-24,f,1994-07-12,0.089569214022032,0.711179189722127,0.335968806853158
1994,7,0.17792596,0.68241793,0.46772921,16-19,m,1994-07-12,0.185181021496935,0.541273669130116,0.598704041606003
1994,7,0.037093956,0.47759753,0.28383982,55-64,f,1994-07-12,0.035786701557468,0.48835894664149,0.287764666355134
1994,7,0.039054573,0.69616383,0.20958745,50-54,f,1994-07-12,0.0376146207907269,0.705423729194356,0.210148383758233
1994,7,0.038657878,0.55938083,0.19187842,55-64,t,1994-07-12,0.0382272232861074,0.568662038853218,0.195550633941407
1994,8,0.047075525,0.77376974,0.21135828,40-44,f,1994-08-12,0.0428433864940585,0.778998289916313,0.218646263954421
1994,8,0.039419483,0.91259962,0.049422801,45-49,m,1994-08-12,0.0415663815560374,0.914148739880037,0.0496965513136106
1994,8,0.061664909,0.83041644,0.12022977,25-29,t,1994-08-12,0.0636546115125712,0.83206488953274,0.134944519703127
1994,8,0.039766785,0.77289516,0.1785851,45-49,f,1994-08-12,0.0386823417762184,0.77590911740413,0.181565909574935
1994,8,0.14245865,0.60776985,0.55804396,16-19,t,1994-08-12,0.175181483325105,0.536228563716362,0.682899077871715
1994,8,0.054942537,0.85568786,0.09304443,16-64,m,1994-08-12,0.0611351381969131,0.845974528886059,0.104586606034297
1994,8,0.054291904,0.74954247,0.21795258,35-39,f,1994-08-12,0.0473035480855932,0.755664447814786,0.226233494062253
1994,8,0.036208246,0.86511338,0.048641462,50-54,m,1994-08-12,0.0417063732252168,0.866446249097333,0.053507942653837
1994,8,0.039581429,0.84165937,0.10963973,45-49,t,1994-08-12,0.0385278658344936,0.84382734099846,0.112303856409719
1994,8,0.045082301,0.17621607,0.5270741,65+,t,1994-08-12,0.0417996562081303,0.176473299938372,0.536406540341854
1994,8,0.13997197,0.57440966,0.62731832,16-19,f,1994-08-12,0.165495982909722,0.517440888400915,0.737338154630618
1994,8,0.098691031,0.72801989,0.29944214,20-24,f,1994-08-12,0.0943270370110552,0.7168595999663,0.362563522686652
1994,8,0.040183354,0.78439486,0.11974175,50-54,t,1994-08-12,0.0417268860367784,0.783979068187207,0.12595877704956
1994,8,0.041957639,0.84945738,0.12081976,40-44,t,1994-08-12,0.0428922867383874,0.850883708785318,0.128629622953602
1994,8,0.045691866,0.92519075,0.045543369,35-39,m,1994-08-12,0.0488233172027745,0.924270566584958,0.0523866062384603
1994,8,0.03980859,0.65252912,0.11623252,55-64,m,1994-08-12,0.0410255712241286,0.657850656046402,0.118703137983218
1994,8,0.072739787,0.74710035,0.1861247,25-29,f,1994-08-12,0.0679774120622129,0.74906331532525,0.200569643379091
1994,8,0.041920431,0.56232882,0.19236951,55-64,t,1994-08-12,0.0409911420312291,0.567679899329733,0.193909055313007
1994,8,0.095104665,0.8003878,0.22087298,20-24,t,1994-08-12,0.0977203083479059,0.775481143857379,0.272716619546874
1994,8,0.05858377,0.77549767,0.16221029,16-64,t,1994-08-12,0.0604042344073022,0.768705837670764,0.176352136212206
1994,8,0.054522857,0.73683435,0.20185597,30-34,f,1994-08-12,0.0505784928752927,0.739126507783838,0.210666500343571
1994,8,0.049587864,0.83639771,0.12326182,35-39,t,1994-08-12,0.0473256376703836,0.835733791633962,0.131972119852934
1994,8,0.062911898,0.69777083,0.24512313,16-64,f,1994-08-12,0.0591083099678319,0.695102687746261,0.261562389526089
1994,8,0.04150819,0.22098547,0.47318792,65+,m,1994-08-12,0.039338381299944,0.221034462812769,0.484516305836861
1994,8,0.045640357,0.93277866,0.043324552,30-34,m,1994-08-12,0.0501754081169004,0.931869468382881,0.0495793865577476
1994,8,0.044788253,0.70788234,0.20284657,50-54,f,1994-08-12,0.0420101180053717,0.712671328283905,0.209465247683437
1994,8,0.05227695,0.91711372,0.065577991,25-29,m,1994-08-12,0.0608494914809416,0.919442485815824,0.0803483949078835
1994,8,0.092076428,0.87372255,0.15501471,20-24,m,1994-08-12,0.10175927780091,0.837715822672219,0.204528659582499
1994,8,0.14460826,0.63989562,0.49783534,16-19,m,1994-08-12,0.183130342038673,0.553336507188131,0.640053645513786
1994,8,0.049641743,0.14002727,0.59640431,65+,f,1994-08-12,0.0470549492574886,0.139451230092353,0.612534716191183
1994,8,0.04451517,0.48068845,0.28637707,55-64,f,1994-08-12,0.0397138005852738,0.488105035675044,0.289420661904994
1994,8,0.037596483,0.92670131,0.044428155,40-44,m,1994-08-12,0.0430872254681747,0.923899018014924,0.0499386078605457
1994,8,0.049608465,0.83373249,0.11377956,30-34,t,1994-08-12,0.0518998707742885,0.834766427986723,0.122437496436624
1994,9,0.045452282,0.78871441,0.22109696,40-44,f,1994-09-12,0.0426673194880321,0.77974345731986,0.223280398358549
1994,9,0.05781715,0.83574587,0.13100751,25-29,t,1994-09-12,0.060739421022085,0.834631102371809,0.134724012946227
1994,9,0.055231173,0.76815277,0.1736653,16-64,t,1994-09-12,0.0590379157802895,0.769306235501543,0.177609122791851
1994,9,0.041693952,0.85707486,0.12869255,40-44,t,1994-09-12,0.043926116355536,0.85420735425821,0.130594754680225
1994,9,0.044116709,0.13778353,0.63206422,65+,f,1994-09-12,0.0434668363656424,0.136691181387848,0.623348749423099
1994,9,0.16636425,0.52072805,0.6552496,16-19,m,1994-09-12,0.17657836792534,0.541953119690091,0.643986367921135
1994,9,0.053867988,0.92068136,0.074073918,25-29,m,1994-09-12,0.0630555207237405,0.922129520673854,0.0793374656749153
1994,9,0.089230753,0.76304996,0.26501724,20-24,t,1994-09-12,0.0916220494678683,0.771328001993487,0.268361297197252
1994,9,0.047952443,0.8491509,0.13206048,35-39,t,1994-09-12,0.0491531857270044,0.846554806237235,0.135518359844583
1994,9,0.083420388,0.82524353,0.20442387,20-24,m,1994-09-12,0.0927055048304833,0.835151925429749,0.205294431849011
1994,9,0.037407581,0.65975809,0.1084135,55-64,m,1994-09-12,0.0403117204843482,0.664060677725309,0.113984458162915
1994,9,0.037193537,0.93270493,0.053680509,30-34,m,1994-09-12,0.0452923255633996,0.931963051331617,0.0589324142993565
1994,9,0.038406856,0.92737526,0.04846634,40-44,m,1994-09-12,0.0430302851857553,0.925365987594464,0.0512846464026448
1994,9,0.032291468,0.91310388,0.051218424,45-49,m,1994-09-12,0.0379724835795741,0.911746338551859,0.0512412202285889
1994,9,0.037133735,0.86510956,0.054720845,50-54,m,1994-09-12,0.0394477273778087,0.862844913608374,0.0553100101930807
1994,9,0.16246016,0.49632278,0.70396978,16-19,t,1994-09-12,0.169929786745844,0.519790406063852,0.711811518487129
1994,9,0.04749044,0.8366273,0.12715472,30-34,t,1994-09-12,0.0511744564934206,0.832964292542309,0.13196670204607
1994,9,0.15794176,0.4707863,0.75979203,16-19,f,1994-09-12,0.15939156947931,0.501672400923263,0.750575688698004
1994,9,0.037056018,0.78752244,0.17726786,45-49,f,1994-09-12,0.0364186399881068,0.784519003287752,0.184075927842957
1994,9,0.037282795,0.7151311,0.20026568,50-54,f,1994-09-12,0.0392203826807489,0.713217058202816,0.205494826840451
1994,9,0.041119445,0.93118441,0.048355289,35-39,m,1994-09-12,0.0462232650747649,0.930170562932052,0.0532409178544268
1994,9,0.032961294,0.48879483,0.28390834,55-64,f,1994-09-12,0.0349040758456551,0.48745058987614,0.286422320436016
1994,9,0.056010824,0.76923198,0.23233403,35-39,f,1994-09-12,0.052449864603385,0.765428923652858,0.233417744220978
1994,9,0.060055315,0.7432074,0.21899293,30-34,f,1994-09-12,0.0583102226267248,0.739267904201436,0.210906626681352
1994,9,0.095967792,0.70173025,0.33624965,20-24,f,1994-09-12,0.0918269969593132,0.708828746534153,0.333769619524382
1994,9,0.062521607,0.7529943,0.19945601,25-29,f,1994-09-12,0.0640087345011,0.749315626914402,0.199950526225643
1994,9,0.059874497,0.6959753,0.25681752,16-64,f,1994-09-12,0.0581873242466136,0.696519332214331,0.259559355199492
1994,9,0.0512775,0.84255338,0.10350489,16-64,m,1994-09-12,0.0589718320838617,0.8459954010404,0.107478628196892
1994,9,0.037202824,0.78846437,0.12217683,50-54,t,1994-09-12,0.0392443675064669,0.784740216469076,0.126031224577275
1994,9,0.03540352,0.56991225,0.1877141,55-64,t,1994-09-12,0.036781537840183,0.570605503502111,0.190186816071703
1994,9,0.038419954,0.17815511,0.54532808,65+,t,1994-09-12,0.0398924085430233,0.177139451634042,0.544350286932709
1994,9,0.034111876,0.22886817,0.48041472,65+,m,1994-09-12,0.0363117401657894,0.225699482045969,0.484001345436131
1994,9,0.034528233,0.84950811,0.11023864,45-49,t,1994-09-12,0.036867132059455,0.847348751760197,0.114919872681616
1994,10,0.041231208,0.13734046,0.63647264,65+,f,1994-10-12,0.0422495294087056,0.134983123062742,0.6230639008572
1994,10,0.058169141,0.92373186,0.077418193,25-29,m,1994-10-12,0.0679496180474612,0.923751011077654,0.0808476394694903
1994,10,0.035576425,0.85881764,0.12334724,40-44,t,1994-10-12,0.0370532606330637,0.85235170427441,0.125998775239639
1994,10,0.056032855,0.69910926,0.26134568,16-64,f,1994-10-12,0.0573479292004878,0.696549928135036,0.263341186464048
1994,10,0.051240146,0.84721172,0.11020268,16-64,m,1994-10-12,0.0586270585026192,0.848564053067599,0.109469892604186
1994,10,0.035608016,0.57967049,0.19076402,55-64,t,1994-10-12,0.0386797041350551,0.574486873323834,0.193134324650213
1994,10,0.035038833,0.84886533,0.10850388,45-49,t,1994-10-12,0.0384159798573218,0.845515606737992,0.114101616264859
1994,10,0.16255911,0.52843428,0.68141794,16-19,m,1994-10-12,0.170966984910136,0.552996031286268,0.646889836900713
1994,10,0.056727894,0.7536338,0.23499495,30-34,f,1994-10-12,0.0577770256206795,0.743709357948384,0.232438099713975
1994,10,0.16559577,0.5092954,0.72474921,16-19,t,1994-10-12,0.169896658491286,0.533770302748241,0.698577594747603
1994,10,0.034606654,0.79031527,0.12194516,50-54,t,1994-10-12,0.0383930912100663,0.788304250745261,0.124712272739267
1994,10,0.035117541,0.71374589,0.19746794,50-54,f,1994-10-12,0.0380428294827122,0.709085196607395,0.2010696723259
1994,10,0.032034028,0.49642858,0.28910956,55-64,f,1994-10-12,0.0346100449035741,0.491753384662566,0.291699909882088
1994,10,0.034165252,0.87105066,0.056758504,50-54,m,1994-10-12,0.0385070329781071,0.867056355476972,0.0576975463032639
1994,10,0.038520418,0.67141354,0.11008278,55-64,m,1994-10-12,0.0429967695311233,0.664495224189664,0.113745034947692
1994,10,0.036465202,0.78791881,0.20852584,40-44,f,1994-10-12,0.0347595735867697,0.779296008738915,0.213610339714481
1994,10,0.060295299,0.74635363,0.19923843,25-29,f,1994-10-12,0.0626125722383106,0.742764110620917,0.204000719712982
1994,10,0.053443294,0.7720297,0.17949118,16-64,t,1994-10-12,0.0577257815273098,0.771109811667727,0.179160739201671
1994,10,0.082864307,0.77009493,0.28701076,20-24,t,1994-10-12,0.0900495325899128,0.775749753261286,0.271897462664028
1994,10,0.04070976,0.93779498,0.05618652,30-34,m,1994-10-12,0.0471123920357592,0.935036539534984,0.058518456761905
1994,10,0.032760561,0.91320372,0.047825046,45-49,m,1994-10-12,0.0378463784626411,0.911194038911008,0.0510100146482987
1994,10,0.03480792,0.9312762,0.049821824,40-44,m,1994-10-12,0.0380231389579483,0.927786792596162,0.0533097847263644
1994,10,0.046833318,0.77110946,0.23875453,35-39,f,1994-10-12,0.0474315068992745,0.766112347738721,0.24035953002146
1994,10,0.0432344,0.17776476,0.55007106,65+,t,1994-10-12,0.0413532679826191,0.174651405482956,0.544070268769549
1994,10,0.16897637,0.48955637,0.77336109,16-19,f,1994-10-12,0.166949737469138,0.512382183365045,0.7509359492575
1994,10,0.042700667,0.84933412,0.13669412,35-39,t,1994-10-12,0.0452917900581327,0.847151947932065,0.138181113908022
1994,10,0.039187334,0.92949569,0.050618816,35-39,m,1994-10-12,0.0434977622186931,0.92942510931372,0.0520973135368329
1994,10,0.037603542,0.786488,0.17715533,45-49,f,1994-10-12,0.0377963557578321,0.781909795530783,0.184282128298404
1994,10,0.084096685,0.70543724,0.34546798,20-24,f,1994-10-12,0.0866826776925451,0.710687218605179,0.330689428137064
1994,10,0.047945376,0.84456909,0.13621172,30-34,t,1994-10-12,0.0513650211929019,0.837112633338473,0.136339496135301
1994,10,0.081816301,0.83519262,0.23742291,20-24,m,1994-10-12,0.0925282087928058,0.840915951664172,0.215616469511604
1994,10,0.059135769,0.83365625,0.1327339,25-29,t,1994-10-12,0.0634434271356787,0.832280153468082,0.136015643754114
1994,10,0.044742677,0.22837703,0.48477685,65+,m,1994-10-12,0.0430464180898642,0.224286788451852,0.481618914954731
1994,11,0.054136772,0.69886136,0.26798001,16-64,f,1994-11-12,0.0570541622704514,0.696140385960792,0.263007024078411
1994,11,0.034428701,0.92757154,0.054988541,40-44,m,1994-11-12,0.0380645812690135,0.926473664751132,0.0535709876757546
1994,11,0.037953474,0.92193681,0.05235431,35-39,m,1994-11-12,0.0422381592718569,0.92338810877914,0.0511673712856563
1994,11,0.05576529,0.74808091,0.24109791,30-34,f,1994-11-12,0.0578995674712677,0.740232477380475,0.235063953625091
1994,11,0.041765653,0.2282813,0.4983668,65+,m,1994-11-12,0.0435762280502691,0.226896931831542,0.488799195806166
1994,11,0.085142121,0.70552987,0.35337913,20-24,f,1994-11-12,0.0904411455277887,0.708305195287557,0.335639394527257
1994,11,0.087527208,0.82769585,0.24217312,20-24,m,1994-11-12,0.0927864102877448,0.83964783908487,0.218753571043441
1994,11,0.036396604,0.78579241,0.18478543,45-49,f,1994-11-12,0.0365143675461515,0.781004159093788,0.190850632719475
1994,11,0.04431992,0.9405905,0.058795743,30-34,m,1994-11-12,0.0477877570008457,0.936176791968912,0.0572860572702711
1994,11,0.03520336,0.7904833,0.21833763,40-44,f,1994-11-12,0.0374567524431229,0.782431387935791,0.219553392884465
1994,11,0.046916287,0.92674667,0.083654322,25-29,m,1994-11-12,0.0518942566279817,0.925892198917201,0.0820684642447907
1994,11,0.043495916,0.14510563,0.65139443,65+,f,1994-11-12,0.0414616733067107,0.139851236912333,0.649330130657203
1994,11,0.035149697,0.49470955,0.29605985,55-64,f,1994-11-12,0.0363924638852423,0.491775123045411,0.292307221279021
1994,11,0.02988515,0.72074217,0.21346703,50-54,f,1994-11-12,0.0336255726789631,0.70996382692063,0.213156493168213
1994,11,0.047836393,0.76815915,0.2395298,35-39,f,1994-11-12,0.0482443290658901,0.763507401137384,0.238180759584659
1994,11,0.052188266,0.77030677,0.18405125,16-64,t,1994-11-12,0.0556004550017157,0.771058367934025,0.179398789842401
1994,11,0.042535886,0.18187337,0.56641948,65+,t,1994-11-12,0.0445912023468912,0.177964618737395,0.567260642432584
1994,11,0.151641,0.49828759,0.72951007,16-19,t,1994-11-12,0.153593791527434,0.526854730052426,0.684429087854564
1994,11,0.036393963,0.67350239,0.1157345,55-64,m,1994-11-12,0.0388676597518973,0.675866094479277,0.117880396150696
1994,11,0.036318377,0.8467446,0.11365612,45-49,t,1994-11-12,0.0373261401978055,0.844494084129872,0.115358821093737
1994,11,0.034790047,0.85815197,0.13115095,40-44,t,1994-11-12,0.0356244186368278,0.853337833571337,0.131823573680133
1994,11,0.049454663,0.84323883,0.14003913,30-34,t,1994-11-12,0.0516509545042389,0.838326996887762,0.136240551309103
1994,11,0.037759352,0.87377506,0.056094021,50-54,m,1994-11-12,0.0409040255352752,0.876779570607706,0.0556928757197038
1994,11,0.03409519,0.79520589,0.12964475,50-54,t,1994-11-12,0.0376035256032494,0.797169114813243,0.128454519865435
1994,11,0.035838768,0.57997435,0.19625388,55-64,t,1994-11-12,0.0383430431204965,0.57679247306635,0.196780361440428
1994,11,0.050523188,0.84404296,0.11260363,16-64,m,1994-11-12,0.0525964377300208,0.8492724988623,0.107742987856878
1994,11,0.042508397,0.84405953,0.13814127,35-39,t,1994-11-12,0.0451331728300228,0.84414390830849,0.135727352959089
